Feedback_ID,Parent_Feedback,Sentiment_Label,Submission_Date,School_ID
1434,The pick-up and drop-off process is chaotic and unsafe.,Negative,2025-01-01,1001
1435,The sports facilities are excellent.,Positive,2025-05-08,1001
1436,My child’s teacher seems overwhelmed and does not give enough attention.,Negative,2025-01-10,1003
1437,The school’s anti-bullying policy is effective and well-implemented.,Positive,2025-01-27,1005
1438,The school does not address bullying issues effectively.,Negative,2025-04-05,1003
1439,The homework load is overwhelming for my child.,Negative,2025-06-27,1002
1440,I appreciate the school’s focus on mental health and well-being.,Positive,2025-05-07,1005
1441,The teachers make learning fun and interactive.,Positive,2025-02-13,1005
1442,The school bus is often late and unreliable.,Negative,2025-03-07,1003
1443,The parent-teacher meetings are too short and rushed.,Negative,2025-04-01,1005
1444,My child feels safe and enjoys the extracurricular activities.,Positive,2025-02-11,1003
1445,The homework load is overwhelming for my child.,Negative,2025-04-08,1001
1446,My child has made many friends and enjoys group activities.,Positive,2025-02-10,1005
1447,The administration is slow to respond to parent concerns.,Negative,2025-01-01,1002
1448,Communication about school events is poor and confusing.,Negative,2025-03-01,1001
1449,I feel that parent involvement is not encouraged enough.,Negative,2025-01-14,1001
1450,I appreciate the regular updates on my child’s progress.,Positive,2025-06-16,1001
1451,I appreciate the school’s focus on mental health and well-being.,Positive,2025-04-22,1001
1452,The teachers make learning fun and interactive.,Positive,2025-02-09,1002
1453,There are not enough resources for special needs students.,Negative,2025-04-10,1004
1454,There is too much emphasis on standardized testing.,Negative,2025-01-28,1001
1455,My child’s classroom is too noisy and distracting.,Negative,2025-06-17,1003
1456,The administration is slow to respond to parent concerns.,Negative,2025-05-30,1005
1457,Communication about school events is poor and confusing.,Negative,2025-04-12,1001
1458,Communication about school events is poor and confusing.,Negative,2025-05-25,1004
1459,The school encourages creativity and independent thinking.,Positive,2025-05-24,1003
1460,The school library has a great selection of books.,Positive,2025-06-27,1003
1461,I am dissatisfied with the way discipline issues are handled.,Negative,2025-02-07,1004
1462,The science labs are well-equipped and my child loves experiments.,Positive,2025-03-20,1002
1463,My child’s classroom is too noisy and distracting.,Negative,2025-06-22,1005
1464,The school encourages creativity and independent thinking.,Positive,2025-03-18,1001
1465,The playground equipment needs to be repaired.,Negative,2025-05-21,1005
1466,The school bus is often late and unreliable.,Negative,2025-02-03,1003
1467,The staff is always friendly and helpful.,Positive,2025-03-30,1005
1468,The school grounds are clean and well-kept.,Positive,2025-01-26,1001
1469,The playground equipment needs to be repaired.,Negative,2025-02-09,1004
1470,The after-school programs are excellent and very engaging.,Positive,2025-03-22,1003
1471,My child struggles with the math curriculum and needs more support.,Negative,2025-03-20,1002
1472,I appreciate the school’s focus on mental health and well-being.,Positive,2025-01-23,1004
1473,The administration is slow to respond to parent concerns.,Negative,2025-05-04,1005
1474,There is a lack of diversity in the teaching staff.,Negative,2025-03-24,1002
1475,The school does not offer enough field trips or outdoor activities.,Negative,2025-02-18,1001
1476,The sports facilities are not well maintained.,Negative,2025-01-14,1005
1477,The school environment is welcoming and inclusive.,Positive,2025-01-24,1002
1478,The pick-up and drop-off process is chaotic and unsafe.,Negative,2025-04-21,1003
1479,There is too much emphasis on standardized testing.,Negative,2025-02-12,1001
1480,My child’s reading skills have improved a lot this year.,Positive,2025-05-28,1005
1481,My child’s classroom is too noisy and distracting.,Negative,2025-03-13,1004
1482,The school grounds are clean and well-kept.,Positive,2025-02-03,1004
1483,The school’s holiday events are fun for the whole family.,Positive,2025-06-06,1003
1484,The school bus is often late and unreliable.,Negative,2025-05-14,1003
1485,The school encourages creativity and independent thinking.,Positive,2025-04-11,1005
1486,The school grounds are clean and well-kept.,Positive,2025-06-22,1002
1487,The sports facilities are not well maintained.,Negative,2025-03-18,1001
1488,There is too much emphasis on standardized testing.,Negative,2025-05-20,1003
1489,My child has made many friends and enjoys group activities.,Positive,2025-02-22,1003
1490,The principal is approachable and listens to parents’ concerns.,Positive,2025-04-10,1002
1491,The school environment is welcoming and inclusive.,Positive,2025-05-17,1003
1492,The school bus is often late and unreliable.,Negative,2025-05-22,1001
1493,There is too much emphasis on standardized testing.,Negative,2025-03-20,1003
1494,The sports facilities are excellent.,Positive,2025-02-07,1001
1495,My child feels left out because of language barriers.,Negative,2025-01-16,1004
1496,The school nurse is attentive and caring.,Positive,2025-06-17,1003
1497,The sports facilities are not well maintained.,Negative,2025-04-19,1003
1498,There is a lack of diversity in the teaching staff.,Negative,2025-03-20,1002
1499,The parent-teacher meetings are too short and rushed.,Negative,2025-06-28,1004
1500,The school does not offer enough field trips or outdoor activities.,Negative,2025-02-11,1005
1501,The school website is difficult to navigate and find information.,Negative,2025-04-21,1003
1502,The parent-teacher meetings are too short and rushed.,Negative,2025-06-04,1004
1503,The teachers are very supportive and my child loves going to school.,Positive,2025-01-08,1002
1504,There are not enough resources for special needs students.,Negative,2025-04-13,1001
1505,The teachers are very supportive and my child loves going to school.,Positive,2025-02-27,1005
1506,There are not enough resources for special needs students.,Negative,2025-04-30,1005
1507,The teachers are very supportive and my child loves going to school.,Positive,2025-04-09,1003
1508,My child feels anxious about going to school due to peer pressure.,Negative,2025-01-29,1004
1509,My child feels safe and enjoys the extracurricular activities.,Positive,2025-02-19,1001
1510,The after-school programs are excellent and very engaging.,Positive,2025-03-12,1004
1511,The after-school programs are excellent and very engaging.,Positive,2025-04-15,1001
1512,My child feels left out because of language barriers.,Negative,2025-04-01,1001
1513,The teachers are very supportive and my child loves going to school.,Positive,2025-01-17,1005
1514,The school environment is welcoming and inclusive.,Positive,2025-05-29,1002
1515,My child feels left out because of language barriers.,Negative,2025-05-07,1001
1516,There are not enough resources for special needs students.,Negative,2025-05-07,1002
1517,Teachers respond quickly to my concerns and emails.,Positive,2025-01-04,1005
1518,I appreciate the regular updates on my child’s progress.,Positive,2025-01-26,1002
1519,Teachers encourage students to ask questions and be curious.,Positive,2025-04-25,1004
1520,I appreciate the regular updates on my child’s progress.,Positive,2025-05-14,1004
1521,My child feels anxious about going to school due to peer pressure.,Negative,2025-06-07,1003
1522,My child’s teacher seems overwhelmed and does not give enough attention.,Negative,2025-06-22,1002
1523,The school website is difficult to navigate and find information.,Negative,2025-06-26,1005
1524,The annual school play was a wonderful experience for my child.,Positive,2025-06-14,1003
1525,Teachers encourage students to ask questions and be curious.,Positive,2025-06-16,1005
1526,The school does not address bullying issues effectively.,Negative,2025-01-02,1003
1527,The school website is difficult to navigate and find information.,Negative,2025-06-12,1004
1528,My child feels left out because of language barriers.,Negative,2025-05-27,1003
1529,My child feels safe and enjoys the extracurricular activities.,Positive,2025-05-28,1003
1530,Communication about school events is poor and confusing.,Negative,2025-06-07,1005
1531,Teachers respond quickly to my concerns and emails.,Positive,2025-05-31,1005
1532,The pick-up and drop-off process is chaotic and unsafe.,Negative,2025-02-08,1002
1533,There is a lack of communication between teachers and parents.,Negative,2025-04-17,1004
1534,The parent-teacher meetings are too short and rushed.,Negative,2025-05-15,1003
1535,The playground equipment needs to be repaired.,Negative,2025-05-10,1001
1536,The principal is approachable and listens to parents’ concerns.,Positive,2025-01-09,1004
1537,I appreciate the regular updates on my child’s progress.,Positive,2025-06-22,1002
1538,The sports facilities are not well maintained.,Negative,2025-01-19,1003
1539,The school grounds are clean and well-kept.,Positive,2025-04-02,1003
1540,There is too much emphasis on standardized testing.,Negative,2025-06-19,1003
1541,The school’s holiday events are fun for the whole family.,Positive,2025-04-30,1002
1542,The school grounds are clean and well-kept.,Positive,2025-06-12,1001
1543,The art and music programs are outstanding.,Positive,2025-02-15,1001
1544,The school website is difficult to navigate and find information.,Negative,2025-03-09,1003
1545,There is a lack of diversity in the teaching staff.,Negative,2025-06-13,1005
1546,My child’s teacher seems overwhelmed and does not give enough attention.,Negative,2025-03-31,1002
1547,The school encourages creativity and independent thinking.,Positive,2025-01-07,1004
1548,The principal is approachable and listens to parents’ concerns.,Positive,2025-05-13,1003
1549,"Some classrooms are overcrowded, making it hard for students to focus.",Negative,2025-03-18,1005
1550,I appreciate the regular updates on my child’s progress.,Positive,2025-03-01,1005
1551,The school’s open house was informative and well-organized.,Positive,2025-06-20,1005
1552,The school bus is often late and unreliable.,Negative,2025-06-05,1005
1553,Teachers respond quickly to my concerns and emails.,Positive,2025-05-12,1005
1554,There is a lack of communication between teachers and parents.,Negative,2025-04-08,1005
1555,The playground equipment needs to be repaired.,Negative,2025-04-04,1005
1556,The pick-up and drop-off process is chaotic and unsafe.,Negative,2025-04-05,1004
1557,The administration is slow to respond to parent concerns.,Negative,2025-05-17,1004
1558,The school celebrates student achievements regularly.,Positive,2025-03-02,1002
1559,There is a lack of diversity in the teaching staff.,Negative,2025-04-24,1005
1560,The school’s open house was informative and well-organized.,Positive,2025-04-12,1005
1561,The art and music programs are outstanding.,Positive,2025-01-09,1004
1562,My child feels left out because of language barriers.,Negative,2025-06-11,1003
1563,The school environment is welcoming and inclusive.,Positive,2025-04-26,1003
1564,The school environment is welcoming and inclusive.,Positive,2025-03-27,1002
1565,The teachers are very supportive and my child loves going to school.,Positive,2025-05-15,1004
1566,My child’s reading skills have improved a lot this year.,Positive,2025-04-08,1002
1567,My child feels anxious about going to school due to peer pressure.,Negative,2025-04-02,1003
1568,The principal is approachable and listens to parents’ concerns.,Positive,2025-06-22,1005
1569,The school’s open house was informative and well-organized.,Positive,2025-05-17,1004
1570,The cafeteria food quality needs improvement.,Negative,2025-06-16,1001
1571,The school environment is welcoming and inclusive.,Positive,2025-02-04,1004
1572,Teachers encourage students to ask questions and be curious.,Positive,2025-05-02,1003
1573,The art and music programs are outstanding.,Positive,2025-02-17,1002
1574,My child’s teacher seems overwhelmed and does not give enough attention.,Negative,2025-02-27,1001
1575,The cafeteria food quality needs improvement.,Negative,2025-01-30,1003
1576,The parent-teacher meetings are too short and rushed.,Negative,2025-01-17,1004
1577,The school bus is often late and unreliable.,Negative,2025-06-12,1003
1578,The science labs are well-equipped and my child loves experiments.,Positive,2025-01-07,1001
1579,The school encourages creativity and independent thinking.,Positive,2025-03-30,1005
1580,The cafeteria food quality needs improvement.,Negative,2025-06-17,1002
1581,The staff is always friendly and helpful.,Positive,2025-02-04,1004
1582,The school celebrates student achievements regularly.,Positive,2025-01-07,1005
1583,The administration is slow to respond to parent concerns.,Negative,2025-06-13,1001
1584,The playground equipment needs to be repaired.,Negative,2025-05-17,1001
1585,Teachers respond quickly to my concerns and emails.,Positive,2025-01-03,1001
1586,There is a lack of diversity in the teaching staff.,Negative,2025-06-07,1003
1587,My child’s teacher seems overwhelmed and does not give enough attention.,Negative,2025-01-15,1003
1588,The principal is approachable and listens to parents’ concerns.,Positive,2025-03-29,1001
1589,The school celebrates student achievements regularly.,Positive,2025-02-10,1002
1590,The annual school play was a wonderful experience for my child.,Positive,2025-05-25,1003
1591,The school bus is often late and unreliable.,Negative,2025-06-11,1003
1592,The school library has a great selection of books.,Positive,2025-02-01,1004
1593,The school bus is often late and unreliable.,Negative,2025-04-07,1004
1594,The school library has a great selection of books.,Positive,2025-05-08,1002
1595,The cafeteria food quality needs improvement.,Negative,2025-01-27,1001
1596,The school’s holiday events are fun for the whole family.,Positive,2025-02-17,1005
1597,There is a lack of communication between teachers and parents.,Negative,2025-04-19,1002
1598,The art and music programs are outstanding.,Positive,2025-01-29,1002
1599,My child’s teacher seems overwhelmed and does not give enough attention.,Negative,2025-03-22,1002
1600,"Some classrooms are overcrowded, making it hard for students to focus.",Negative,2025-05-01,1005
1601,The school’s anti-bullying policy is effective and well-implemented.,Positive,2025-04-12,1004
1602,My child feels anxious about going to school due to peer pressure.,Negative,2025-05-22,1005
1603,The parent-teacher meetings are too short and rushed.,Negative,2025-04-02,1003
1604,The sports facilities are excellent.,Positive,2025-04-10,1003
1605,The parent-teacher meetings are too short and rushed.,Negative,2025-01-12,1005
1606,Teachers encourage students to ask questions and be curious.,Positive,2025-04-17,1003
1607,The annual school play was a wonderful experience for my child.,Positive,2025-05-20,1001
1608,The art and music programs are outstanding.,Positive,2025-05-03,1001
1609,The pick-up and drop-off process is chaotic and unsafe.,Negative,2025-02-05,1001
1610,The school celebrates student achievements regularly.,Positive,2025-02-20,1003
1611,The school does not provide enough support for students who are struggling academically.,Negative,2025-05-17,1005
1612,There is too much emphasis on standardized testing.,Negative,2025-03-08,1001
1613,The parent-teacher meetings are too short and rushed.,Negative,2025-04-02,1005
1614,There is too much emphasis on standardized testing.,Negative,2025-04-04,1004
1615,The principal is approachable and listens to parents’ concerns.,Positive,2025-01-22,1004
1616,The sports facilities are excellent.,Positive,2025-04-21,1002
1617,The school does not provide enough support for students who are struggling academically.,Negative,2025-03-21,1003
1618,The playground equipment needs to be repaired.,Negative,2025-01-05,1001
1619,The school grounds are clean and well-kept.,Positive,2025-06-01,1005
1620,There is a lack of communication between teachers and parents.,Negative,2025-04-11,1003
1621,I am dissatisfied with the way discipline issues are handled.,Negative,2025-03-08,1004
1622,Communication about school events is poor and confusing.,Negative,2025-04-20,1005
1623,The school’s open house was informative and well-organized.,Positive,2025-04-20,1003
1624,I appreciate the regular updates on my child’s progress.,Positive,2025-06-16,1003
1625,My child feels left out because of language barriers.,Negative,2025-06-05,1001
1626,The school library has a great selection of books.,Positive,2025-02-27,1004
1627,The playground equipment needs to be repaired.,Negative,2025-06-30,1001
1628,The pick-up and drop-off process is chaotic and unsafe.,Negative,2025-04-03,1005
1629,Teachers respond quickly to my concerns and emails.,Positive,2025-03-24,1001
1630,The science labs are well-equipped and my child loves experiments.,Positive,2025-03-28,1003
1631,The school grounds are clean and well-kept.,Positive,2025-06-07,1005
1632,There are not enough resources for special needs students.,Negative,2025-03-13,1001
1633,The art and music programs are outstanding.,Positive,2025-06-04,1005
1634,The school does not offer enough field trips or outdoor activities.,Negative,2025-06-29,1001
1635,The school website is difficult to navigate and find information.,Negative,2025-01-15,1003
1636,My child’s teacher seems overwhelmed and does not give enough attention.,Negative,2025-03-25,1004
1637,The school celebrates student achievements regularly.,Positive,2025-04-14,1002
1638,The staff is always friendly and helpful.,Positive,2025-03-06,1002
1639,I appreciate the school’s focus on mental health and well-being.,Positive,2025-02-25,1001
1640,The annual school play was a wonderful experience for my child.,Positive,2025-02-21,1005
1641,My child’s reading skills have improved a lot this year.,Positive,2025-03-01,1003
1642,My child feels safe and enjoys the extracurricular activities.,Positive,2025-03-21,1003
1643,The school grounds are clean and well-kept.,Positive,2025-01-13,1004
1644,I feel that parent involvement is not encouraged enough.,Negative,2025-04-16,1004
1645,The school does not offer enough field trips or outdoor activities.,Negative,2025-04-05,1003
1646,My child’s classroom is too noisy and distracting.,Negative,2025-01-10,1005
1647,I am dissatisfied with the way discipline issues are handled.,Negative,2025-04-22,1002
1648,The school bus is often late and unreliable.,Negative,2025-01-05,1005
1649,The school celebrates student achievements regularly.,Positive,2025-02-15,1002
1650,The science labs are well-equipped and my child loves experiments.,Positive,2025-06-17,1005
1651,The sports facilities are excellent.,Positive,2025-03-02,1001
1652,My child feels anxious about going to school due to peer pressure.,Negative,2025-01-21,1001
1653,There are not enough resources for special needs students.,Negative,2025-03-02,1003
1654,My child has made many friends and enjoys group activities.,Positive,2025-04-07,1005
1655,The school grounds are clean and well-kept.,Positive,2025-05-09,1004
1656,The art and music programs are outstanding.,Positive,2025-05-03,1003
1657,My child has made many friends and enjoys group activities.,Positive,2025-04-02,1005
1658,The parent-teacher meetings are too short and rushed.,Negative,2025-03-27,1003
1659,The principal is approachable and listens to parents’ concerns.,Positive,2025-03-03,1003
1660,My child’s classroom is too noisy and distracting.,Negative,2025-06-01,1003
1661,The after-school programs are excellent and very engaging.,Positive,2025-06-14,1003
1662,The parent-teacher meetings are too short and rushed.,Negative,2025-06-12,1004
1663,Communication about school events is poor and confusing.,Negative,2025-01-11,1004
1664,There is too much emphasis on standardized testing.,Negative,2025-05-30,1005
1665,My child’s classroom is too noisy and distracting.,Negative,2025-05-10,1002
1666,The science labs are well-equipped and my child loves experiments.,Positive,2025-01-13,1002
1667,There is a lack of diversity in the teaching staff.,Negative,2025-02-14,1002
1668,The pick-up and drop-off process is chaotic and unsafe.,Negative,2025-02-01,1005
1669,Teachers encourage students to ask questions and be curious.,Positive,2025-02-24,1004
1670,My child feels left out because of language barriers.,Negative,2025-01-16,1002
1671,The school’s anti-bullying policy is effective and well-implemented.,Positive,2025-01-25,1003
1672,The principal is approachable and listens to parents’ concerns.,Positive,2025-06-29,1001
1673,My child has made many friends and enjoys group activities.,Positive,2025-01-03,1005
1674,The school does not offer enough field trips or outdoor activities.,Negative,2025-06-27,1001
1675,The art and music programs are outstanding.,Positive,2025-06-29,1001
1676,I appreciate the school’s focus on mental health and well-being.,Positive,2025-03-09,1002
1677,The school’s open house was informative and well-organized.,Positive,2025-03-20,1002
1678,The school bus is often late and unreliable.,Negative,2025-03-28,1003
1679,The sports facilities are not well maintained.,Negative,2025-05-17,1004
1680,The school bus is often late and unreliable.,Negative,2025-03-12,1005
1681,The school celebrates student achievements regularly.,Positive,2025-02-15,1002
1682,The school celebrates student achievements regularly.,Positive,2025-01-20,1002
1683,The school does not offer enough field trips or outdoor activities.,Negative,2025-03-16,1004
1684,The science labs are well-equipped and my child loves experiments.,Positive,2025-02-09,1002
1685,The science labs are well-equipped and my child loves experiments.,Positive,2025-04-26,1001
1686,Teachers respond quickly to my concerns and emails.,Positive,2025-04-17,1002
1687,My child’s reading skills have improved a lot this year.,Positive,2025-04-09,1005
1688,The principal is approachable and listens to parents’ concerns.,Positive,2025-04-06,1004
1689,The school encourages creativity and independent thinking.,Positive,2025-03-09,1005
1690,My child feels safe and enjoys the extracurricular activities.,Positive,2025-03-11,1002
1691,There is too much emphasis on standardized testing.,Negative,2025-03-25,1005
1692,My child’s teacher seems overwhelmed and does not give enough attention.,Negative,2025-04-21,1005
1693,There is a lack of diversity in the teaching staff.,Negative,2025-03-22,1005
1694,There is a lack of communication between teachers and parents.,Negative,2025-03-18,1002
1695,The science labs are well-equipped and my child loves experiments.,Positive,2025-01-14,1005
1696,The school nurse is attentive and caring.,Positive,2025-01-14,1004
1697,The school website is difficult to navigate and find information.,Negative,2025-03-15,1005
1698,The cafeteria food quality needs improvement.,Negative,2025-03-16,1002
1699,I am dissatisfied with the way discipline issues are handled.,Negative,2025-05-07,1005
1700,The playground equipment needs to be repaired.,Negative,2025-03-04,1001
1701,The school grounds are clean and well-kept.,Positive,2025-02-19,1002
1702,I appreciate the regular updates on my child’s progress.,Positive,2025-01-15,1005
1703,The homework load is overwhelming for my child.,Negative,2025-05-15,1001
1704,My child struggles with the math curriculum and needs more support.,Negative,2025-05-04,1001
1705,There are not enough resources for special needs students.,Negative,2025-06-01,1003
1706,My child struggles with the math curriculum and needs more support.,Negative,2025-01-06,1005
1707,The school nurse is attentive and caring.,Positive,2025-02-23,1002
1708,My child feels anxious about going to school due to peer pressure.,Negative,2025-06-04,1001
1709,There is a lack of diversity in the teaching staff.,Negative,2025-03-14,1002
1710,The administration is slow to respond to parent concerns.,Negative,2025-04-30,1001
1711,The school library has a great selection of books.,Positive,2025-01-19,1003
1712,I appreciate the regular updates on my child’s progress.,Positive,2025-02-25,1005
1713,The school does not provide enough support for students who are struggling academically.,Negative,2025-03-31,1005
1714,The school grounds are clean and well-kept.,Positive,2025-01-17,1002
1715,The sports facilities are not well maintained.,Negative,2025-02-03,1001
1716,There are not enough resources for special needs students.,Negative,2025-04-03,1005
1717,There are not enough resources for special needs students.,Negative,2025-04-26,1004
1718,The school library has a great selection of books.,Positive,2025-05-13,1005
1719,The school’s anti-bullying policy is effective and well-implemented.,Positive,2025-04-14,1005
1720,My child’s classroom is too noisy and distracting.,Negative,2025-03-27,1002
1721,There is too much emphasis on standardized testing.,Negative,2025-04-11,1002
1722,The school does not offer enough field trips or outdoor activities.,Negative,2025-06-01,1005
1723,The science labs are well-equipped and my child loves experiments.,Positive,2025-05-06,1005
1724,The homework load is overwhelming for my child.,Negative,2025-06-26,1002
1725,The teachers are very supportive and my child loves going to school.,Positive,2025-04-19,1001
1726,My child feels left out because of language barriers.,Negative,2025-05-27,1003
1727,I appreciate the school’s focus on mental health and well-being.,Positive,2025-06-29,1001
1728,The staff is always friendly and helpful.,Positive,2025-03-04,1001
1729,I feel that parent involvement is not encouraged enough.,Negative,2025-04-06,1005
1730,The homework load is overwhelming for my child.,Negative,2025-03-10,1003
1731,The staff is always friendly and helpful.,Positive,2025-05-13,1004
1732,The school encourages creativity and independent thinking.,Positive,2025-03-18,1002
1733,"Some classrooms are overcrowded, making it hard for students to focus.",Negative,2025-06-12,1001
1734,The art and music programs are outstanding.,Positive,2025-04-20,1002
1735,The administration is slow to respond to parent concerns.,Negative,2025-02-27,1002
1736,Teachers encourage students to ask questions and be curious.,Positive,2025-03-15,1001
1737,The school bus is often late and unreliable.,Negative,2025-02-23,1003
1738,The sports facilities are excellent.,Positive,2025-02-16,1005
1739,The school does not offer enough field trips or outdoor activities.,Negative,2025-02-28,1004
1740,The pick-up and drop-off process is chaotic and unsafe.,Negative,2025-03-21,1003
1741,My child feels anxious about going to school due to peer pressure.,Negative,2025-04-17,1002
1742,Communication about school events is poor and confusing.,Negative,2025-01-27,1004
1743,The parent-teacher meetings are too short and rushed.,Negative,2025-04-06,1003
1744,The school environment is welcoming and inclusive.,Positive,2025-05-22,1004
1745,I appreciate the regular updates on my child’s progress.,Positive,2025-05-21,1002
1746,My child’s teacher seems overwhelmed and does not give enough attention.,Negative,2025-06-24,1002
1747,I feel that parent involvement is not encouraged enough.,Negative,2025-01-04,1004
1748,Communication about school events is poor and confusing.,Negative,2025-06-26,1003
1749,The school celebrates student achievements regularly.,Positive,2025-02-14,1004
1750,My child struggles with the math curriculum and needs more support.,Negative,2025-05-21,1001
1751,The after-school programs are excellent and very engaging.,Positive,2025-03-20,1001
1752,The school does not offer enough field trips or outdoor activities.,Negative,2025-03-03,1004
1753,There is too much emphasis on standardized testing.,Negative,2025-03-18,1004
1754,I appreciate the regular updates on my child’s progress.,Positive,2025-06-23,1004
1755,The school encourages creativity and independent thinking.,Positive,2025-01-28,1003
1756,The playground equipment needs to be repaired.,Negative,2025-02-02,1004
1757,My child’s reading skills have improved a lot this year.,Positive,2025-05-15,1002
1758,My child feels left out because of language barriers.,Negative,2025-02-24,1003
1759,There are not enough resources for special needs students.,Negative,2025-04-18,1005
1760,The annual school play was a wonderful experience for my child.,Positive,2025-06-22,1004
1761,"Some classrooms are overcrowded, making it hard for students to focus.",Negative,2025-03-15,1003
1762,The principal is approachable and listens to parents’ concerns.,Positive,2025-03-15,1004
1763,The teachers are very supportive and my child loves going to school.,Positive,2025-03-21,1005
1764,I feel that parent involvement is not encouraged enough.,Negative,2025-04-25,1001
1765,My child’s reading skills have improved a lot this year.,Positive,2025-04-11,1003
1766,The pick-up and drop-off process is chaotic and unsafe.,Negative,2025-04-16,1004
1767,The principal is approachable and listens to parents’ concerns.,Positive,2025-04-18,1002
1768,The administration is slow to respond to parent concerns.,Negative,2025-04-11,1003
1769,The playground equipment needs to be repaired.,Negative,2025-02-22,1002
1770,The school encourages creativity and independent thinking.,Positive,2025-05-10,1005
1771,The teachers are very supportive and my child loves going to school.,Positive,2025-06-06,1005
1772,The school nurse is attentive and caring.,Positive,2025-04-30,1002
1773,My child struggles with the math curriculum and needs more support.,Negative,2025-01-15,1001
1774,I appreciate the regular updates on my child’s progress.,Positive,2025-02-01,1005
1775,The school encourages creativity and independent thinking.,Positive,2025-01-27,1004
1776,The homework load is overwhelming for my child.,Negative,2025-02-09,1003
1777,My child feels anxious about going to school due to peer pressure.,Negative,2025-04-20,1001
1778,The playground equipment needs to be repaired.,Negative,2025-06-01,1002
1779,The art and music programs are outstanding.,Positive,2025-05-05,1004
1780,There is a lack of communication between teachers and parents.,Negative,2025-06-20,1004
1781,The sports facilities are excellent.,Positive,2025-03-16,1005
1782,The parent-teacher meetings are too short and rushed.,Negative,2025-02-02,1003
1783,The school’s holiday events are fun for the whole family.,Positive,2025-06-23,1005
1784,The school celebrates student achievements regularly.,Positive,2025-01-06,1004
1785,Teachers encourage students to ask questions and be curious.,Positive,2025-03-25,1002
1786,The teachers make learning fun and interactive.,Positive,2025-01-15,1004
1787,The school environment is welcoming and inclusive.,Positive,2025-01-06,1002
1788,My child struggles with the math curriculum and needs more support.,Negative,2025-02-21,1001
1789,The pick-up and drop-off process is chaotic and unsafe.,Negative,2025-06-11,1004
1790,The homework load is overwhelming for my child.,Negative,2025-05-06,1001
1791,My child’s teacher seems overwhelmed and does not give enough attention.,Negative,2025-04-12,1003
1792,"Some classrooms are overcrowded, making it hard for students to focus.",Negative,2025-03-17,1005
1793,The school library has a great selection of books.,Positive,2025-03-03,1003
1794,The art and music programs are outstanding.,Positive,2025-06-13,1003
1795,The cafeteria food quality needs improvement.,Negative,2025-03-03,1004
1796,The school does not offer enough field trips or outdoor activities.,Negative,2025-06-13,1004
1797,The school website is difficult to navigate and find information.,Negative,2025-05-24,1005
1798,My child feels left out because of language barriers.,Negative,2025-02-24,1004
1799,The school does not offer enough field trips or outdoor activities.,Negative,2025-03-06,1001
1800,The school bus is often late and unreliable.,Negative,2025-06-18,1005
1801,There is too much emphasis on standardized testing.,Negative,2025-02-25,1004
1802,The school grounds are clean and well-kept.,Positive,2025-02-04,1003
1803,There is a lack of communication between teachers and parents.,Negative,2025-01-13,1002
1804,The sports facilities are excellent.,Positive,2025-02-10,1005
1805,The school bus is often late and unreliable.,Negative,2025-01-08,1005
1806,The school celebrates student achievements regularly.,Positive,2025-01-22,1004
1807,The pick-up and drop-off process is chaotic and unsafe.,Negative,2025-01-10,1001
1808,I am dissatisfied with the way discipline issues are handled.,Negative,2025-02-23,1003
1809,The sports facilities are excellent.,Positive,2025-01-27,1004
1810,The school environment is welcoming and inclusive.,Positive,2025-05-07,1005
1811,The school’s holiday events are fun for the whole family.,Positive,2025-03-23,1001
1812,The after-school programs are excellent and very engaging.,Positive,2025-02-16,1003
1813,The school’s open house was informative and well-organized.,Positive,2025-02-11,1004
1814,The homework load is overwhelming for my child.,Negative,2025-02-28,1002
1815,Communication about school events is poor and confusing.,Negative,2025-04-01,1004
1816,The science labs are well-equipped and my child loves experiments.,Positive,2025-01-13,1005
1817,The school does not offer enough field trips or outdoor activities.,Negative,2025-05-11,1002
1818,Teachers encourage students to ask questions and be curious.,Positive,2025-04-20,1001
1819,My child feels anxious about going to school due to peer pressure.,Negative,2025-03-15,1001
1820,The teachers make learning fun and interactive.,Positive,2025-05-14,1003
1821,Teachers respond quickly to my concerns and emails.,Positive,2025-01-15,1001
1822,The school celebrates student achievements regularly.,Positive,2025-03-10,1004
1823,The art and music programs are outstanding.,Positive,2025-05-23,1005
1824,My child struggles with the math curriculum and needs more support.,Negative,2025-01-07,1003
1825,The annual school play was a wonderful experience for my child.,Positive,2025-03-28,1004
1826,Teachers respond quickly to my concerns and emails.,Positive,2025-03-09,1004
1827,The parent-teacher meetings are too short and rushed.,Negative,2025-01-03,1004
1828,The school does not address bullying issues effectively.,Negative,2025-04-01,1001
1829,The school grounds are clean and well-kept.,Positive,2025-02-28,1003
1830,My child has made many friends and enjoys group activities.,Positive,2025-03-14,1002
1831,The teachers are very supportive and my child loves going to school.,Positive,2025-05-04,1004
1832,The sports facilities are excellent.,Positive,2025-02-02,1005
1833,The science labs are well-equipped and my child loves experiments.,Positive,2025-01-24,1003
1834,The school does not offer enough field trips or outdoor activities.,Negative,2025-01-29,1003
1835,The school’s holiday events are fun for the whole family.,Positive,2025-05-31,1005
1836,There is a lack of communication between teachers and parents.,Negative,2025-06-29,1002
1837,The teachers are very supportive and my child loves going to school.,Positive,2025-02-11,1004
1838,The staff is always friendly and helpful.,Positive,2025-04-21,1004
1839,The school does not address bullying issues effectively.,Negative,2025-06-26,1001
1840,There is a lack of diversity in the teaching staff.,Negative,2025-02-02,1005
